pair_idx,layer,control_text,treatment_text,original_control_resp,original_treatment_resp,patched_resp_full,patched_resp_parsed,flipped_to_control,A_to_B,B_to_A,response_changed
86,22,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
86,23,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
86,24,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
86,25,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
86,26,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
86,27,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
86,28,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
86,29,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
86,30,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
86,31,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - $1000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,0,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,1,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,2,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,3,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,4,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,5,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,6,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,7,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,8,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,9,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,10,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,11,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,12,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,13,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,14,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,15,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
87,16,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,17,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,18,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,19,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,20,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,21,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,22,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,23,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,24,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,25,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,26,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,27,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,28,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,29,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,30,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
87,31,"Below you will find two options for getting a prize.
Option A - 15% to win $2000, 85% to win $0.
Option B - 20% to win $1000, 80% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 60% to win $2000, 40% to win $0.
Option B - $1000 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
88,0,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,1,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,2,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,3,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,4,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,5,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,6,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,7,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,8,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,9,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,10,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,11,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,12,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,13,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,14,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,15,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,16,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,17,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,18,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
88,19,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,20,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,21,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,22,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,23,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,24,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,25,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,26,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,27,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,28,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,29,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,30,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
88,31,"Which of the following would you prefer?
Option A - 34% to win $2400, 66% to win $0.
Option B - 33% to win $2500, 67% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2400 for sure.
Option B - 33% to win $2500, 66% to win $2400, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,0,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,1,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,2,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,3,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,4,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,5,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,6,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,7,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,8,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,9,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,10,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,11,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,12,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
